"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"76","31786245",23,11,2019,11,8,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-23,2019-08-11
"77","31786163",3,11,2019,2,7,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-03,2019-07-02
"78","31786125",24,10,2019,24,10,2019,"Lancet Respir Med","ppublish",NA,"eng",2019-10-24,2019-10-24
"79","31785828",25,11,2019,25,11,2019,"Lancet","ppublish",NA,"eng",2019-11-25,2019-11-25
"80","31785827",8,10,2019,8,10,2019,"Lancet","ppublish",NA,"eng",2019-10-08,2019-10-08
"81","31785401",22,11,2019,10,7,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-22,2019-07-10
"82","31785400",22,11,2019,6,9,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-22,2019-09-06
"83","31785341",24,11,2019,26,7,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-24,2019-07-26
"84","31785319",21,11,2019,2,9,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-21,2019-09-02
"85","31785318",21,11,2019,22,8,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-21,2019-08-22
"86","31785317",20,11,2019,11,9,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-20,2019-09-11
"87","31784371",19,8,2019,11,2,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-08-19,2019-02-11
"88","31784370",4,10,2019,18,9,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-10-04,2019-09-18
"89","31784369",21,8,2019,19,2,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-08-21,2019-02-19
"90","31784368",14,10,2019,16,9,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-10-14,2019-09-16
"91","31784367",10,9,2019,20,2,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-09-10,2019-02-20
"92","31784245",11,9,2019,1,5,2019,"J Microbiol Immunol Infect","ppublish",NA,"eng",2019-09-11,2019-05-01
"93","31784026",3,10,2019,23,8,2019,"Lancet","ppublish",NA,"eng",2019-10-03,2019-08-23
"94","31784025",22,11,2019,21,11,2019,"Lancet","ppublish",NA,"eng",2019-11-22,2019-11-21
"95","31783685",12,11,2019,2,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-12,2019-10-02
"96","31783601",25,11,2019,28,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-25,2019-10-28
"97","31783582",25,11,2019,30,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-25,2019-10-30
"98","31783529",15,11,2019,29,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-15,2019-10-29
"99","31783095",21,11,2019,27,6,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-21,2019-06-27
"100","31783062",21,11,2019,12,11,2019,"J Infect","ppublish",NA,"eng",2019-11-21,2019-11-12
"101","31780435",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"102","31780358",19,7,2019,23,10,2018,"J Microbiol Immunol Infect","ppublish",NA,"eng",2019-07-19,2018-10-23
"103","31780094",8,10,2019,25,9,2019,"Lancet","ppublish",NA,"eng",2019-10-08,2019-09-25
"104","31780058",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"105","31779200",21,11,2019,4,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-11-04
"106","31779142",22,11,2019,27,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-22,2019-10-27
"107","31778686",21,11,2019,18,11,2019,"J Infect","ppublish",NA,"eng",2019-11-21,2019-11-18
"108","31777390",4,10,2019,2,7,2019,"Lancet","ppublish",NA,"eng",2019-10-04,2019-07-02
"109","31777389",25,9,2019,14,6,2019,"Lancet","ppublish",NA,"eng",2019-09-25,2019-06-14
"110","31777388",11,10,2019,12,7,2019,"Lancet","ppublish",NA,"eng",2019-10-11,2019-07-12
"111","31777387",30,8,2019,18,4,2019,"Lancet","ppublish",NA,"eng",2019-08-30,2019-04-18
"112","31777386",30,8,2019,29,7,2019,"Lancet","ppublish",NA,"eng",2019-08-30,2019-07-29
"113","31777385",13,6,2019,11,6,2019,"Lancet","ppublish",NA,"eng",2019-06-13,2019-06-11
"114","31777384",23,7,2019,6,6,2019,"Lancet","ppublish",NA,"eng",2019-07-23,2019-06-06
"115","31777383",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"116","31777382",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"117","31777381",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"118","31777380",14,11,2019,14,11,2019,"Lancet","ppublish",NA,"eng",2019-11-14,2019-11-14
"119","31777379",17,9,2019,12,9,2019,"Lancet","ppublish",NA,"eng",2019-09-17,2019-09-12
"120","31777378",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"121","31777377",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"122","31777376",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"123","31775244",22,11,2019,29,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-22,2019-10-29
"124","31771822",17,9,2019,24,5,2019,"J Microbiol Immunol Infect","ppublish",NA,"eng",2019-09-17,2019-05-24
"125","31771313",21,11,2019,30,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-10-30
"126","31771310",22,11,2019,17,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-22,2019-10-17
"127","31771299",18,11,2019,2,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-10-02
"128","31771287",20,11,2019,17,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-17
"129","31771253",20,11,2019,6,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-11-06
"130","31771233",21,11,2019,15,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-10-15
"131","31771221",21,11,2019,8,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-10-08
"132","31771172",21,11,2019,2,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-11-02
"133","31771147",19,11,2019,21,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-19,2019-10-21
"134","31771140",21,11,2019,19,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-11-19
"135","31771128",20,11,2019,25,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-25
"136","31770631",13,11,2019,1,7,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-07-01
"137","31770630",17,11,2019,3,4,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-17,2019-04-03
"138","31770629",13,11,2019,26,7,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-07-26
"139","31770628",13,11,2019,16,7,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-07-16
"140","31770627",13,11,2019,11,7,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-07-11
"141","31770626",13,11,2019,20,2,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-02-20
"142","31770625",13,11,2019,14,9,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-09-14
"143","31770624",17,11,2019,12,7,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-17,2019-07-12
"144","31770623",13,11,2019,15,8,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-08-15
"145","31770622",13,11,2019,26,6,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-06-26
"146","31770619",12,11,2019,18,7,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-12,2019-07-18
"147","31770618",19,11,2019,25,10,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-19,2019-10-25
"148","31770617",19,11,2019,18,9,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-19,2019-09-18
"149","31770602",18,11,2019,22,7,2019,"Travel Med Infect Dis","ppublish",NA,"eng",2019-11-18,2019-07-22
"150","31770534",20,11,2019,17,11,2019,"J Infect","ppublish",NA,"eng",2019-11-20,2019-11-17
"151","31769518",19,11,2019,8,9,2019,"J Med Virol","aheadofprint",NA,"eng",2019-11-19,2019-09-08
"152","31767423",5,9,2019,13,3,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-09-05,2019-03-13
"153","31767422",21,10,2019,3,10,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-10-21,2019-10-03
"154","31767190",8,10,2019,9,7,2019,"Lancet","ppublish",NA,"eng",2019-10-08,2019-07-09
"155","31766770",14,11,2019,9,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-14,2019-10-09
"156","31766742",21,11,2019,28,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-21,2019-09-28
"157","31766715",19,11,2019,15,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-19,2019-10-15
"158","31766691",18,11,2019,27,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-09-27
"159","31766688",20,11,2019,18,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-11-18
"160","31766645",19,11,2019,22,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-19,2019-10-22
"161","31766617",20,11,2019,9,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-09
"162","31766595",20,11,2019,21,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-21
"163","31766590",20,11,2019,2,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-02
"164","31766589",19,11,2019,24,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-19,2019-10-24
"165","31766583",14,11,2019,29,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-14,2019-09-29
"166","31766552",11,11,2019,1,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-11,2019-10-01
"167","31766529",20,11,2019,22,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-22
"168","31766504",20,11,2019,22,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-22
"169","31766502",12,11,2019,12,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-12,2019-11-12
"170","31766499",20,11,2019,7,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-07
"171","31766496",18,11,2019,27,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-09-27
"172","31766486",18,11,2019,14,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-11-14
"173","31766478",18,11,2019,15,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-10-15
"174","31766453",15,11,2019,29,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-15,2019-10-29
"175","31766446",20,11,2019,27,8,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-08-27
"176","31766433",19,11,2019,28,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-19,2019-10-28
"177","31766426",15,11,2019,25,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-15,2019-09-25
"178","31766415",18,11,2019,5,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-11-05
"179","31766393",20,11,2019,16,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-16
"180","31766373",19,11,2019,15,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-19,2019-10-15
"181","31766358",20,11,2019,19,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-20,2019-10-19
"182","31766326",18,11,2019,25,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-09-25
"183","31766255",11,11,2019,26,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-11,2019-09-26
"184","31766247",12,11,2019,24,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-12,2019-09-24
"185","31766241",11,11,2019,12,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-11,2019-09-12
"186","31766235",4,11,2019,27,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-04,2019-09-27
"187","31766212",9,11,2019,15,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-09,2019-10-15
"188","31766189",6,11,2019,2,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-06,2019-11-02
"189","31766179",9,11,2019,18,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-09,2019-09-18
"190","31766169",6,11,2019,4,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-06,2019-09-04
"191","31766166",6,11,2019,1,11,2019,"J Clin Med","epublish",NA,"eng",2019-11-06,2019-11-01
"192","31766150",6,11,2019,30,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-06,2019-10-30
"193","31766118",7,11,2019,14,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-07,2019-10-14
"194","31765821",18,11,2019,20,10,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-18,2019-10-20
"195","31765820",18,11,2019,28,10,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-18,2019-10-28
"196","31765683",17,11,2019,11,8,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-17,2019-08-11
"197","31765682",14,11,2019,25,10,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-14,2019-10-25
"198","31765681",17,11,2019,10,11,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-17,2019-11-10
"199","31765680",14,11,2019,13,9,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-14,2019-09-13
"200","31765679",17,11,2019,24,7,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-17,2019-07-24
"201","31765678",17,11,2019,3,6,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-17,2019-06-03
"202","31765669",18,11,2019,15,11,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-18,2019-11-15
"203","31761451",20,11,2019,19,11,2019,"Lancet","ppublish",NA,"eng",2019-11-20,2019-11-19
"204","31761450",18,11,2019,14,11,2019,"Lancet","ppublish",NA,"eng",2019-11-18,2019-11-14
"205","31761449",14,10,2019,9,8,2019,"Lancet","ppublish",NA,"eng",2019-10-14,2019-08-09
"206","31760715",18,11,2019,16,11,2019,"J Korean Med Sci","epublish",NA,"eng",2019-11-18,2019-11-16
"207","31760714",12,11,2019,4,11,2019,"J Korean Med Sci","epublish",NA,"eng",2019-11-12,2019-11-04
"208","31760713",28,10,2019,2,9,2019,"J Korean Med Sci","epublish",NA,"eng",2019-10-28,2019-09-02
"209","31760712",6,10,2019,16,7,2019,"J Korean Med Sci","epublish",NA,"eng",2019-10-06,2019-07-16
"210","31760711",24,9,2019,10,6,2019,"J Korean Med Sci","epublish",NA,"eng",2019-09-24,2019-06-10
"211","31760710",5,9,2019,15,8,2019,"J Korean Med Sci","epublish",NA,"eng",2019-09-05,2019-08-15
"212","31760709",23,9,2019,5,6,2019,"J Korean Med Sci","epublish",NA,"eng",2019-09-23,2019-06-05
"213","31760129",15,11,2019,29,7,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-15,2019-07-29
"214","31760128",13,11,2019,16,8,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-13,2019-08-16
"215","31760127",19,11,2019,31,8,2019,"Travel Med Infect Dis","aheadofprint",NA,"eng",2019-11-19,2019-08-31
"216","31760126",20,11,2019,30,9,2019,"Travel Med Infect Dis","ppublish",NA,"eng",2019-11-20,2019-09-30
"217","31760125",20,11,2019,20,11,2019,"Travel Med Infect Dis","aheadofprint",NA,"eng",2019-11-20,2019-11-20
"218","31760083",13,11,2019,31,5,2019,"Int J Antimicrob Agents","ppublish",NA,"eng",2019-11-13,2019-05-31
"219","31760046",15,11,2019,17,10,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-15,2019-10-17
"220","31759897",8,10,2019,28,5,2019,"Lancet Public Health","ppublish",NA,"eng",2019-10-08,2019-05-28
"221","31759896",22,10,2019,22,10,2019,"Lancet Public Health","ppublish",NA,"eng",2019-10-22,2019-10-22
"222","31759895",7,10,2019,29,9,2019,"Lancet Public Health","ppublish",NA,"eng",2019-10-07,2019-09-29
"223","31759894",23,10,2019,7,8,2019,"Lancet Public Health","ppublish",NA,"eng",2019-10-23,2019-08-07
"224","31759893",4,9,2019,21,6,2019,"Lancet Public Health","ppublish",NA,"eng",2019-09-04,2019-06-21
"225","31759853",1,10,2019,31,3,2019,"J Microbiol Immunol Infect","ppublish",NA,"eng",2019-10-01,2019-03-31
"226","31759170",15,11,2019,19,8,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-15,2019-08-19
"227","31759169",15,11,2019,9,8,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-15,2019-08-09
"228","31759168",15,11,2019,1,11,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-15,2019-11-01
"229","31759167",15,11,2019,16,10,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-15,2019-10-16
"230","31759143",20,11,2019,25,9,2019,"Travel Med Infect Dis","ppublish",NA,"eng",2019-11-20,2019-09-25
"231","31759142",20,11,2019,20,11,2019,"Travel Med Infect Dis","aheadofprint",NA,"eng",2019-11-20,2019-11-20
"232","31759141",19,11,2019,19,11,2019,"Travel Med Infect Dis","aheadofprint",NA,"eng",2019-11-19,2019-11-19
"233","31759140",20,11,2019,20,11,2019,"Travel Med Infect Dis","aheadofprint",NA,"eng",2019-11-20,2019-11-20
"234","31759094",13,11,2019,4,11,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-13,2019-11-04
"235","31759093",15,11,2019,9,10,2019,"J Hosp Infect","ppublish",NA,"eng",2019-11-15,2019-10-09
"236","31759090",13,11,2019,1,8,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-13,2019-08-01
"237","31758955",14,11,2019,10,11,2019,"J Infect","ppublish",NA,"eng",2019-11-14,2019-11-10
"238","31758954",14,11,2019,11,11,2019,"J Infect","ppublish",NA,"eng",2019-11-14,2019-11-11
"239","31757775",25,10,2019,24,10,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-10-25,2019-10-24
"240","31757774",12,8,2019,5,3,2019,"Lancet Infect Dis","ppublish",NA,"eng",2019-08-12,2019-03-05
"241","31757094",14,11,2019,7,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-14,2019-10-07
"242","31757017",18,11,2019,24,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-10-24
"243","31756999",18,11,2019,30,9,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-09-30
"244","31756998",15,11,2019,12,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-15,2019-10-12
"245","31756992",18,11,2019,14,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-10-14
"246","31756948",18,11,2019,8,10,2019,"J Clin Med","epublish",NA,"eng",2019-11-18,2019-10-08
"247","31756567",12,11,2019,5,9,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-12,2019-09-05
"248","31756566",12,11,2019,13,9,2019,"Int J Infect Dis","ppublish",NA,"eng",2019-11-12,2019-09-13
"249","31756404",12,11,2019,11,11,2019,"J Am Acad Dermatol","ppublish",NA,"eng",2019-11-12,2019-11-11
